Date,sentiment_mean,article_count
2024-05-27,0.8064516129032258,31
2024-05-28,0.6274509803921569,51
2024-05-29,0.42857142857142855,28
2024-05-30,0.5384615384615384,26
2024-05-31,0.7,20
2024-06-01,0.6296296296296297,27
2024-06-02,0.7659574468085106,47
2024-06-03,0.525,40
2024-06-04,0.723404255319149,47
2024-06-05,0.4925373134328358,67
2024-06-06,0.7254901960784313,51
2024-06-07,0.5882352941176471,17
2024-06-08,0.5,10
2024-06-09,0.6206896551724138,58
2024-06-10,0.46153846153846156,26
2024-06-11,0.7407407407407407,27
2024-06-12,0.5217391304347826,23
2024-06-13,0.5666666666666667,30
2024-06-14,0.3333333333333333,12
2024-06-15,0.5,6
2024-06-16,0.16129032258064516,31
2024-06-17,0.7592592592592593,54
2024-06-18,0.803921568627451,51
2024-06-19,0.6481481481481481,54
2024-06-20,0.22807017543859648,57
2024-06-21,0.3333333333333333,21
2024-06-22,0.5333333333333333,15
2024-06-23,0.1935483870967742,62
2024-06-24,0.2054794520547945,73
2024-06-25,0.5344827586206896,58
2024-06-26,0.2903225806451613,31
2024-06-27,0.5357142857142857,28
2024-06-28,0.5,12
2024-06-29,0.6363636363636364,11
2024-06-30,0.2631578947368421,38
2024-07-01,0.18518518518518517,27
2024-07-02,0.47368421052631576,19
2024-07-03,0.5555555555555556,18
2024-07-04,0.0625,16
2024-07-05,0.125,8
2024-07-06,0.0,4
2024-07-07,0.3548387096774194,31
2024-07-08,0.5,34
2024-07-09,0.7666666666666667,30
2024-07-10,0.29411764705882354,17
2024-07-11,0.43478260869565216,23
2024-07-12,1.0,7
2024-07-13,0.0,8
2024-07-14,0.4074074074074074,27
2024-07-15,0.5555555555555556,18
2024-07-16,-0.34615384615384615,26
2024-07-17,0.0,24
2024-07-18,0.3684210526315789,19
2024-07-19,0.18181818181818182,11
2024-07-20,0.7777777777777778,9
2024-07-21,0.6363636363636364,33
2024-07-22,0.5,18
2024-07-23,0.24,25
2024-07-24,0.13333333333333333,30
2024-07-25,0.30303030303030304,33
2024-07-26,0.2857142857142857,7
2024-07-27,0.4,10
2024-07-28,0.14285714285714285,21
2024-07-29,0.08571428571428572,35
2024-07-30,0.32608695652173914,46
2024-07-31,0.48148148148148145,27
2024-08-01,-0.30952380952380953,42
2024-08-02,-0.2727272727272727,11
2024-08-03,0.2,10
2024-08-04,-0.36585365853658536,41
2024-08-05,0.029411764705882353,34
2024-08-06,0.375,16
2024-08-07,0.17647058823529413,17
2024-08-08,0.3333333333333333,18
2024-08-09,0.0,8
2024-08-10,0.3333333333333333,9
2024-08-11,0.38095238095238093,21
2024-08-12,0.7058823529411765,34
2024-08-13,0.3181818181818182,22
2024-08-14,0.2222222222222222,27
2024-08-15,0.4117647058823529,17
2024-08-16,0.125,8
2024-08-17,0.2857142857142857,7
2024-08-18,0.7619047619047619,21
2024-08-19,0.5,26
2024-08-20,0.2608695652173913,23
2024-08-21,0.5,30
2024-08-22,0.5172413793103449,29
2024-08-23,0.5294117647058824,17
2024-08-24,0.6153846153846154,13
2024-08-25,0.4166666666666667,48
2024-08-26,0.37681159420289856,69
2024-08-27,0.3493975903614458,83
2024-08-28,0.14788732394366197,142
2024-08-29,0.15384615384615385,52
2024-08-30,0.16666666666666666,12
2024-08-31,0.2222222222222222,9
2024-09-01,0.2631578947368421,19
2024-09-02,0.14634146341463414,41
2024-09-03,-0.6,80
2024-09-04,0.23529411764705882,51
2024-09-05,-0.14814814814814814,27
2024-09-06,0.3333333333333333,12
2024-09-07,0.0,11
2024-09-08,-0.25,16
2024-09-09,0.10714285714285714,28
2024-09-10,0.20689655172413793,29
2024-09-11,0.7105263157894737,38
2024-09-12,0.5769230769230769,26
2024-09-13,0.07692307692307693,13
2024-09-14,-0.3333333333333333,3
2024-09-15,0.4117647058823529,17
2024-09-16,0.5,12
2024-09-17,0.42105263157894735,19
2024-09-18,0.47619047619047616,21
2024-09-19,0.631578947368421,19
2024-09-20,0.5714285714285714,7
2024-09-21,0.4,5
2024-09-22,0.16666666666666666,12
2024-09-23,0.391304347826087,23
2024-09-24,0.5,16
2024-09-25,0.631578947368421,19
2024-09-26,0.4444444444444444,18
2024-09-27,0.0,6
2024-09-28,0.5714285714285714,7
2024-09-29,0.1875,16
2024-09-30,0.3076923076923077,26
2024-10-01,0.6774193548387096,31
2024-10-02,0.6216216216216216,37
2024-10-03,0.5555555555555556,18
2024-10-04,0.5,10
2024-10-05,0.75,4
2024-10-06,0.35294117647058826,17
2024-10-07,0.6764705882352942,34
2024-10-08,0.8780487804878049,41
2024-10-09,0.5238095238095238,21
2024-10-10,0.4642857142857143,28
2024-10-11,0.4,5
2024-10-12,0.5714285714285714,7
2024-10-13,0.8275862068965517,29
2024-10-14,0.2127659574468085,47
2024-10-15,-0.043478260869565216,23
2024-10-16,0.6,30
2024-10-17,0.7083333333333334,24
2024-10-18,0.625,8
2024-10-19,0.6666666666666666,9
2024-10-20,0.8,20
2024-10-21,0.5555555555555556,18
2024-10-22,0.4,20
2024-10-23,0.6,25
2024-10-24,0.7272727272727273,22
2024-10-25,0.5714285714285714,7
2024-10-26,-0.2,5
2024-10-27,0.3333333333333333,12
2024-10-28,0.4375,16
2024-10-29,0.0,14
2024-10-30,0.14285714285714285,21
2024-10-31,0.35294117647058826,17
2024-11-01,0.2,20
2024-11-02,0.14285714285714285,7
2024-11-03,0.5483870967741935,31
2024-11-04,0.47368421052631576,19
2024-11-05,0.6956521739130435,23
2024-11-06,0.6666666666666666,15
2024-11-07,0.6666666666666666,24
2024-11-08,0.3333333333333333,3
2024-11-09,0.8571428571428571,7
2024-11-10,0.5,24
2024-11-11,0.3888888888888889,18
2024-11-12,0.32,25
2024-11-13,0.2222222222222222,18
2024-11-14,0.59375,32
2024-11-15,0.0,12
2024-11-16,0.3333333333333333,6
2024-11-17,0.07692307692307693,52
2024-11-18,0.2619047619047619,42
2024-11-19,0.3188405797101449,69
2024-11-20,0.390625,128
2024-11-21,0.36363636363636365,44
2024-11-22,0.8,10
2024-11-23,0.38461538461538464,13
2024-11-24,0.34615384615384615,26
2024-11-25,0.47368421052631576,19
2024-11-26,0.0,17
2024-11-27,0.42857142857142855,7
2024-11-28,0.6,15
2024-11-29,0.75,4
2024-11-30,0.6666666666666666,3
2024-12-01,0.5238095238095238,21
2024-12-02,0.45454545454545453,22
2024-12-03,0.6818181818181818,22
2024-12-04,0.48,25
2024-12-05,0.25,12
2024-12-06,0.5714285714285714,7
2024-12-07,0.5,4
2024-12-08,-0.5,42
2024-12-09,0.1111111111111111,27
2024-12-10,0.3333333333333333,24
2024-12-11,0.44,25
2024-12-12,0.42105263157894735,19
2024-12-13,0.8,5
2024-12-14,0.7142857142857143,7
2024-12-15,0.0,19
2024-12-16,-0.12903225806451613,31
2024-12-17,0.38461538461538464,26
2024-12-18,0.18181818181818182,22
2024-12-19,0.36363636363636365,22
2024-12-20,0.6666666666666666,6
2024-12-21,0.375,8
2024-12-22,0.4666666666666667,15
2024-12-23,0.5263157894736842,19
2024-12-24,0.625,8
2024-12-25,0.6111111111111112,18
2024-12-26,0.25,16
2024-12-27,0.6666666666666666,12
2024-12-28,1.0,8
2024-12-29,0.7272727272727273,22
2024-12-30,0.5,20
2024-12-31,0.6,5
2025-01-01,0.6,30
2025-01-02,0.4444444444444444,18
2025-01-03,0.7142857142857143,7
2025-01-04,0.6666666666666666,9
2025-01-05,0.8,35
2025-01-06,0.6631578947368421,95
2025-01-07,0.33962264150943394,53
2025-01-08,0.15384615384615385,26
2025-01-09,0.20689655172413793,29
2025-01-10,0.7,10
2025-01-11,0.9090909090909091,11
2025-01-12,-0.125,40
2025-01-13,0.3125,16
2025-01-14,0.5217391304347826,23
2025-01-15,0.5769230769230769,26
2025-01-16,0.4,15
2025-01-17,0.8571428571428571,7
2025-01-18,0.375,8
2025-01-19,0.6666666666666666,6
2025-01-20,0.6111111111111112,18
2025-01-21,0.6333333333333333,30
2025-01-22,0.2857142857142857,14
2025-01-23,0.6428571428571429,14
2025-01-24,0.6,5
2025-01-25,0.625,8
2025-01-26,-0.21621621621621623,74
2025-01-27,-0.1744186046511628,86
2025-01-28,0.2127659574468085,47
2025-01-29,-0.32142857142857145,28
2025-01-30,0.18421052631578946,38
2025-01-31,-0.09090909090909091,11
2025-02-01,0.16666666666666666,12
2025-02-02,-0.3333333333333333,33
2025-02-03,0.13636363636363635,22
2025-02-04,0.6153846153846154,26
2025-02-05,0.3125,16
2025-02-06,0.6363636363636364,11
2025-02-07,0.3,10
2025-02-08,0.2,5
2025-02-09,0.6666666666666666,18
2025-02-10,0.47058823529411764,17
2025-02-11,0.3333333333333333,21
2025-02-12,0.2777777777777778,18
2025-02-13,0.4,25
2025-02-14,0.6666666666666666,6
2025-02-15,0.3333333333333333,3
2025-02-16,0.25,8
2025-02-17,0.35294117647058826,17
2025-02-18,0.4375,16
2025-02-19,0.25,24
2025-02-20,0.4782608695652174,23
2025-02-21,0.38461538461538464,13
2025-02-22,0.2,15
2025-02-23,-0.09090909090909091,44
2025-02-24,-0.08108108108108109,37
2025-02-25,0.08823529411764706,68
2025-02-26,0.504,125
2025-02-27,0.12244897959183673,49
2025-02-28,0.0,8
2025-03-01,0.8333333333333334,6
2025-03-02,0.1388888888888889,36
2025-03-03,0.043478260869565216,46
2025-03-04,0.23076923076923078,26
2025-03-05,0.09090909090909091,22
2025-03-06,0.4117647058823529,17
2025-03-07,0.14285714285714285,7
2025-03-08,0.25,8
2025-03-09,0.22727272727272727,22
2025-03-10,0.3333333333333333,36
2025-03-11,0.6190476190476191,42
2025-03-12,0.38095238095238093,21
2025-03-13,0.47619047619047616,21
2025-03-14,0.2857142857142857,14
2025-03-15,0.7,10
2025-03-16,0.4,35
2025-03-17,0.2987012987012987,77
2025-03-18,0.42592592592592593,108
2025-03-19,0.37735849056603776,53
2025-03-20,0.0625,32
2025-03-21,0.6666666666666666,9
2025-03-22,0.23076923076923078,13
2025-03-23,0.4,20
2025-03-24,0.45,20
2025-03-25,0.13043478260869565,23
2025-03-26,0.2,35
2025-03-27,0.05263157894736842,19
2025-03-28,0.25,4
2025-03-29,0.5,6
2025-03-30,0.08,25
2025-03-31,0.2631578947368421,19
2025-04-01,0.3333333333333333,21
2025-04-02,-0.2,25
2025-04-03,-0.23809523809523808,21
2025-04-04,0.25,4
2025-04-05,0.0,8
2025-04-06,-0.16666666666666666,18
2025-04-07,0.2903225806451613,31
2025-04-08,0.21428571428571427,28
2025-04-09,0.48,25
2025-04-10,-0.1111111111111111,18
2025-04-11,0.7692307692307693,13
2025-04-12,0.5,10
2025-04-13,0.5294117647058824,34
2025-04-14,0.07407407407407407,27
2025-04-15,-0.6375,80
2025-04-16,-0.25,48
2025-04-17,0.125,16
2025-04-18,-0.6,5
2025-04-19,0.3333333333333333,3
2025-04-20,-0.3,30
2025-04-21,0.15384615384615385,26
2025-04-22,0.29411764705882354,17
2025-04-23,0.0625,16
2025-04-24,0.5882352941176471,17
2025-04-25,0.16666666666666666,6
2025-04-26,0.3333333333333333,3
2025-04-27,-0.09090909090909091,22
2025-04-28,0.1111111111111111,18
2025-04-29,-0.3076923076923077,26
2025-04-30,0.2903225806451613,31
2025-05-01,0.14285714285714285,14
2025-05-02,0.3125,16
2025-05-03,0.5714285714285714,7
2025-05-04,0.14285714285714285,14
2025-05-05,0.0625,16
2025-05-06,0.35,20
2025-05-07,0.4782608695652174,23
2025-05-08,0.5263157894736842,19
2025-05-09,0.6666666666666666,6
2025-05-10,0.8,5
2025-05-11,0.7058823529411765,17
2025-05-12,0.6666666666666666,27
2025-05-13,0.7272727272727273,33
2025-05-14,0.5,22
2025-05-15,0.28205128205128205,39
2025-05-16,0.8,10
2025-05-17,0.5,10
2025-05-18,0.4838709677419355,62
2025-05-19,0.36363636363636365,22
2025-05-20,-0.03333333333333333,30
2025-05-21,0.48484848484848486,33
2025-05-22,0.16129032258064516,31
2025-05-23,0.2222222222222222,18
2025-05-24,-0.375,8
2025-05-25,0.5,8
2025-05-26,0.10638297872340426,47
2025-05-27,0.3287671232876712,73
2025-05-28,0.5461538461538461,130
2025-05-29,0.2894736842105263,38
2025-05-30,-0.125,8
2025-05-31,0.5454545454545454,11
2025-06-01,0.42857142857142855,21
2025-06-02,0.7777777777777778,18
2025-06-03,0.48148148148148145,27
2025-06-04,0.6538461538461539,26
2025-06-05,0.55,20
2025-06-06,0.5,8
2025-06-07,1.0,5
2025-06-08,0.5555555555555556,18
2025-06-09,0.2916666666666667,24
2025-06-10,0.5,54
2025-06-11,0.25,28
2025-06-12,0.3333333333333333,12
2025-06-13,0.6,5
2025-06-14,0.6666666666666666,3
2025-06-15,0.7,10
2025-06-16,0.6363636363636364,22
2025-06-17,0.4,15
2025-06-18,0.5454545454545454,11
2025-06-19,0.29411764705882354,17
2025-06-20,0.5,6
2025-06-21,0.6,5
2025-06-22,0.625,8
2025-06-23,0.23076923076923078,13
2025-06-24,0.6285714285714286,35
2025-06-25,0.7608695652173914,46
2025-06-26,0.7647058823529411,34
2025-06-27,0.9230769230769231,13
2025-06-28,0.2222222222222222,9
2025-06-29,0.5714285714285714,14
2025-06-30,0.6521739130434783,23
2025-07-01,0.4,25
2025-07-02,0.5714285714285714,21
2025-07-03,0.7142857142857143,14
2025-07-04,1.0,4
2025-07-05,0.8333333333333334,6
2025-07-06,0.35714285714285715,14
2025-07-07,0.5,10
2025-07-08,0.8679245283018868,53
2025-07-09,0.7111111111111111,45
2025-07-10,0.4117647058823529,34
2025-07-11,0.5263157894736842,19
2025-07-12,0.8333333333333334,12
2025-07-13,0.6,20
2025-07-14,0.7283950617283951,81
2025-07-15,0.7454545454545455,55
2025-07-16,0.5833333333333334,24
2025-07-17,0.5,18
2025-07-18,0.2,10
2025-07-19,0.25,12
2025-07-20,0.625,16
2025-07-21,0.625,16
2025-07-22,0.5,22
2025-07-23,0.5625,16
2025-07-24,0.6363636363636364,22
2025-07-25,1.0,4
2025-07-26,1.0,3
2025-07-27,0.2631578947368421,19
2025-07-28,0.625,24
2025-07-29,0.6842105263157895,19
2025-07-30,0.1,20
2025-07-31,0.1,20
2025-08-01,0.5,6
2025-08-02,0.75,4
2025-08-03,0.6,20
2025-08-04,0.4444444444444444,18
2025-08-05,-0.2222222222222222,9
2025-08-06,0.125,16
2025-08-07,0.16666666666666666,12
2025-08-08,0.8333333333333334,6
2025-08-09,-0.25,4
2025-08-10,-0.17567567567567569,74
2025-08-11,-0.022727272727272728,44
2025-08-12,0.4583333333333333,24
2025-08-13,0.3125,16
2025-08-14,0.3157894736842105,19
2025-08-15,0.8333333333333334,6
2025-08-16,0.8333333333333334,6
2025-08-17,0.55,20
2025-08-18,0.5652173913043478,23
2025-08-19,0.3333333333333333,21
2025-08-20,0.4,25
2025-08-21,0.08,50
2025-08-22,0.125,16
2025-08-23,0.26666666666666666,15
2025-08-24,0.3125,48
2025-08-25,0.10416666666666667,48
2025-08-26,0.36,75
2025-08-27,0.15584415584415584,154
2025-08-28,0.3611111111111111,36
2025-08-29,0.2631578947368421,19
2025-08-30,0.3333333333333333,6
2025-08-31,0.5833333333333334,12
2025-09-01,0.38461538461538464,26
2025-09-02,0.3870967741935484,31
2025-09-03,0.625,32
2025-09-04,0.47619047619047616,21
2025-09-05,0.75,16
2025-09-06,0.4,5
2025-09-07,0.4375,16
2025-09-08,0.4782608695652174,23
2025-09-09,0.45,20
2025-09-10,0.6818181818181818,22
2025-09-11,0.7586206896551724,29
2025-09-12,0.8,10
2025-09-13,0.375,8
2025-09-14,-0.2727272727272727,44
2025-09-15,0.0,29
2025-09-16,-0.061224489795918366,49
2025-09-17,0.6521739130434783,69
2025-09-18,0.5957446808510638,47
2025-09-19,0.6428571428571429,14
2025-09-20,0.25,8
2025-09-21,0.7884615384615384,52
2025-09-22,0.5692307692307692,65
2025-09-23,0.3125,32
2025-09-24,0.4166666666666667,24
2025-09-25,0.6666666666666666,27
2025-09-26,0.6,10
2025-09-27,0.625,8
2025-09-28,0.4666666666666667,15
2025-09-29,0.6666666666666666,21
2025-09-30,0.21428571428571427,14
2025-10-01,0.38461538461538464,13
2025-10-02,0.42857142857142855,21
2025-10-03,0.6,5
2025-10-04,0.5,6
2025-10-05,0.42105263157894735,19
2025-10-06,0.7368421052631579,19
2025-10-07,0.6938775510204082,49
2025-10-08,0.7096774193548387,31
2025-10-09,0.13793103448275862,29
2025-10-10,0.4444444444444444,9
2025-10-11,0.4,5
2025-10-12,0.6666666666666666,27
2025-10-13,0.4583333333333333,24
2025-10-14,0.8823529411764706,34
2025-10-15,0.8076923076923077,26
2025-10-16,1.0,1
